Rank,Title,Artist,Year,url,lyrics
58,There It Go! (The Whistle Song),Juelz Santana,2006,https://www.azlyrics.com/lyrics/juelzsantana/thereitgothewhistlesong.html,"""San-tana (aye) It's dipset Bitch There it go Baby don't stop now There it go Baby don't stop now [Chorus:] [Whistling] There it go Damn shorty look good and i'm thinkin bout gettin at her (okay) Time to whistle at her Aye girl you make my whistle blow There it go Bring it here baby There it go Bring it here baby [Verse 1:] Top down and im at it again It's hot now and i'm at it to win (you heard me) Who want it with me Nobody wanna it with me Oh im so fly Oh Mami come n get me Sit it down Back up Bring it on back up Move it till you feel something hard on your back (Ugh) [Verse 2:] There it go If u want it come and get it I aint kiddin im wit it Here it go (go) So Girl LET ME SEE YOU GET LOW There it go Yea jus like that Move your thang like a boomarang And come right back There it go I dont need to ask i proceed to grab A chiks up my G'd up swagger [Chorus:] There it go [whistling] There it Go Damn shorty look good and i'm thinkin bout gettin at her (okay) Time to whistle at her Aye girl you make my whistle blow There it go Bring it here baby (c'mon) There it go Bring it here baby (c'mon) Aye girl let me see you get low There it go Set it down baby There it go Set it down baby There it go its dipset (ohh) There it go Aye Aye Aye There it go its dipset (ohh) There it go Aye Aye Aye [Verse 3:] I got to get it I'm so hot terrific So not fair to the other guyz to sin it I know not unlimit Theres no skys a limit Till then Imma do imma do imma do ma thang So baby keep moving moving n moving your thang And that'll  keep you n you n you in the ring (or maybe not) Aye girl you make me want to know You do it like a pro lil lady If so bring it here let it show lil lady There it go Lets go lil lady to the crib, to the tele You kno lil lady Run Yes girl Uhm yes you can have a Cumfest girl to the sunset girl (girl) But first i gotta Undress girl So take off dem clothes and UNdress Girl [Chorus:] There it go [whistling] There it Go Damn shorty look good and i'm thinkin bout gettin at her (okay) Time to whistle at her Aye girl you make my whistle blow There it go Bring it here baby (c'mon) There it go Bring it here baby (c'mon) Aye girl let me see you get low There it go Set it down baby There it go Set it down baby [Beat drops] [Whistle continues]"""
59,Shoulder Lean,Young Dro Featuring T.I.,2006,https://www.azlyrics.com/lyrics/youngdro/shoulderlean.html,"""C Gutta [T.I.:] Let me see you bounce right to left and let your (Shoulder lean) Hey, hey, let your (Shoulder lean), yeah, just let your (Shoulder lean) Hey, ay, get it right, two-step, and let your (Shoulder lean) Ay, hey, let your (Shoulder lean), ay, just let your (Shoulder lean) Hey, let me see you bounce right to left and let your (Shoulder lean) Ay, hey, let your (Shoulder lean), ay, ay, let your (Shoulder lean) Ay, get it right, two-step, and let your (Shoulder lean) Yuh, just let your (Shoulder lean), ay, ay, hey, let your (Shoulder lean) Yeah, yeah, ugh-ay! [Young Dro:] Dro! I'm clean in this bitch (Okay) Now I'm finna shoulder lean in this bitch (ay, ay) Nigga, buck, carbon 15 in this bitch (Okay) This Grand Hustle, team of kings is getting rich I lean and get lit, lima bean Six I take breath, the opposite of Primatene Mist (Yeah) I ride twenty-six and let my nine screens flip (Yuh) Dro be watching Oprah, Mac 9 up in a clip Triple-black Phantom (Okay), nigga, nah, it ain't Tip (What's up) With Lucky Charms, diamonds, man, but nah, it ain't Flip (Hey) Hey, bounce (Bounce), okay, then I let my shoulder lean And I bet my car talk, and I bet my motor clean (Okay) Suicide-door brown Rover look like pork and beans (Okay) Everybody know me in the club 'cause they smoking me Dro! Hoes scoping me, ice come from Boca Ree-ton Hundred karats have 'em froze for an eon (Okay now) Red, black, and white Chevy, now I'm riding Deion Put them lights off in my rims (ay, okay), now I'm riding neon Our cars look like crayon, hoes know I'm the man though (Yeah) I can shoulder lean, I don't know how to dance though [T.I. & Young Dro:] Let me see you bounce right to left and let your (Shoulder lean) Hey, hey, let your (Shoulder lean), yeah, just let your (Shoulder lean) Hey, ay, get it right, two-step, and let your (Shoulder lean) Ay, hey, let your (Shoulder lean), ay, just let your (Shoulder lean) Hey, let me see you bounce right to left and let your (Shoulder lean) Ay, hey, let your (Shoulder lean), ay, ay, let your (Shoulder lean) Ay, get it right, two-step, and let your (Shoulder lean) Yuh, just let your (Shoulder lean), ay, ay, hey, let your (Shoulder lean) Ay-ay, ay, look [Young Dro:] First, I let my wheels spin, then I let my screen fall Then I let my trunk beat at Greenbriar Mall, tall Ah, then, I pimp a ho, take a bitch to Berlin My bitch break niggas; after that, we fuck they girlfriends My girl got a girlfriend, Chevy blue like whirlwind Nigga, it's a drought on that boy, so I got that girl in Pearl Benz, cocking hammer, Arm and Hammer propaganda Bitches think I'm pimping in linen and salamander sandals Dirty South hot 'cause Atlanta, show niggas with ana' We ride Phantom, holler """"Shawty"""" for grammar Yep, now I be on TV, BET our channel Hood nigga from Bankhead, I stay by Grandma Nana I lay by my banana, dumping and punking monkeys (Okay) Don't nobody live with my mom but a bunch of junkies (Okay) Doughnut dunkin', bitch, I ride glazed on the haze Gator-green Chevy, gator guts, alligator J's [T.I.:] Let me see you bounce right to left and let your (Shoulder lean) Hey, hey, let your (Shoulder lean), yeah, just let your (Shoulder lean) Hey, ay, get it right, two-step, and let your (Shoulder lean) Ay, hey, let your (Shoulder lean), ay, just let your (Shoulder lean) Hey, let me see you bounce right to left and let your (Shoulder lean) Ay, hey, let your (Shoulder lean), ay, ay, let your (Shoulder lean) Ay, get it right, two-step, and let your (Shoulder lean) Yuh, just let your (Shoulder lean), ay, ay, hey, let your (Shoulder lean) Yeah, yeah, ugh-ay! [Young Dro:] Lean, lean, lean, lean Lean, lean, lean, lean Lean, lean, lean, lean Lean, ay, ay, get your shoulder, shawty Lean, lean, lean, lean Lean, lean, lean, lean (Use your shoulder) Lean, lean (ay, use your shoulder) Lean, lean (ay, get your shoulder) Lean, lean (ay, get your shoulder) Lean, lean (ay, get your shoulder, shawty) [T.I.:] Let me see you bounce right to left and let your (Shoulder lean) Hey, hey, let your (Shoulder lean), yeah, just let your (Shoulder lean) Hey, ay, get it right, two-step, and let your (Shoulder lean) Ay, hey, let your (Shoulder lean), ay, just let your (Shoulder lean) Hey, let me see you bounce right to left and let your (Shoulder lean) Ay, hey, let your (Shoulder lean), ay, ay, let your (Shoulder lean) Ay, get it right, two-step, and let your (Shoulder lean) Yuh, just let your (Shoulder lean), ay, ay, hey, let your (Shoulder lean) Yeah, yeah, ugh-ay!"""
60,Unpredictable,Jamie Foxx Featuring Ludacris,2006,https://www.azlyrics.com/lyrics/jamiefoxx/unpredictable.html,"""[Jamie] Yeah ladies I know you tired of the same old thing, Things have become so mundane I mean your bedroom is just so cold, so cold but I'm here to tell you I got a strategy we bout to heat it up (O I like that) [Chorus] Girl get comfortable we bout to do something you neva done before Baby not the usual tonight we gettin unpredictable So tryyy to roll with it baby... baby Iâm a make you feel like you neva felt, Girl all because you let me get unpredictable [Verse 1] Baby 1 plus 1 ain't 2 when you wit me 'C' ain't after 'A' and 'B' when you wit me It don't make sense right now but it will Later on when you see how I make you feel Regular ain't in my vocabulary When it comes to love makin neither is missionary Positions girl, pick one, better yet some Never mind that we tryin all the fun [Chorus] Girl get comfortable we bout to do something you neva done before (Yeahhh) Baby not the usual tonight we gettin unpredictable So tryyy to roll with it baby (baby) Iâm a make you feel like you neva felt, Girl all because you let me get unpredictable [Verse 2] I know you're use to dinner and a movie Why not be my dinner, while makin a movie Do you get it get it Do you got it got it Good good good Girl I knew you would See what I got oveeer a lot of fellas is that I'm more Creeeative And soon you will see what I mean, what I mean Sooo [Chorus] Girl get comfortable we bout to do something you neva done beforeeee Baby not the usual tonight we gettin unpredictable So tryyy to roll with it baby (baby) Iâm a make you feel like you neva felt, Girl all because you let me get unpredictable [LUDA] All Aboard! The spontaneous express Never the less always the more From the pool table to the kitchen floor Next stops the G spot... LUDA! hahaha Let me put a little bit of excite-ment Up in yo lifestyle You gotta know the times of the essence I'm talkin right now I can get, get rid of that headache What you doin tonight Some say that sex is overrated, but they just ainât doin it right I keeps it interestin baby just take them clothes off I'll be yo Tylenol just take me till you dose off Wake you up in the middle of the night and take you to another world You'll wake up in the mornin feelin like another giiirl [Chorus] Girl get comfortable we bout to do something you neva done before (done before) Baby not the usual tonight we gettin unpredictable So tryyy... So tryyy to roll with it baby (baby) Iâm a make you feel like you neva felt, Girl all because you let me get unpredictable"""
61,My Love,Justin Timberlake Featuring T.I.,2006,https://www.azlyrics.com/lyrics/justintimberlake/mylove.html,"""Ain't another woman that can take your spot my- If I wrote you a symphony, Just to say how much you mean to me What would you do? If I told you you were beautiful Would you date me on the regular Tell me, would you? Well, baby I've been around the world But I ain't seen myself another girl Like you This ring here represents my heart But there's just one thing I need from you Saying """"I do"""" Yeah, because I can see us holding hands Walking on the beach, our toes in the sand I can see us on the countryside Sitting on the grass, laying side by side You could be my baby, let me make you my lady Girl, you amaze me Ain't gotta do nothing crazy See, all I want you to do is be my love (So don't give away) My love (So don't give away) My love (So don't give away) Ain't another woman that can take your spot, my love (So don't give away) My love (So don't give away) My love (So don't give away) Ain't another woman that can take your spot, my love Girl My love My love Now, if I wrote you a love note And made you smile with every word I wrote What would you do? Would that make you wanna change your scene And wanna be the one on my team Tell me, would you? See, what's the point in waiting anymore? 'Cause girl I've never been more sure That baby, it's you This ring here represents my heart And everything that you've been waiting for Just saying """"I do"""" Yeah, because I can see us holding hands Walking on the beach, our toes in the sand I can see us on the countryside Sitting on the grass, laying side by side You could be my baby, let me make you my lady Girl, you amaze me Ain't gotta do nothing crazy See, all I want you to do is be my love (So don't give away) My love (So don't give away) My love (So don't give away) Ain't another woman that can take your spot, my love (So don't give away) My love (So don't give away) My love (So don't give away) Ain't another woman that can take your spot, my love Girl My love My love [T.I.:] Alright it's time to get it JT I don't know what she hesitates for man Shorty, cool as a fan On the new once again But he still has fan from Peru to Japan Hey, listen baby, I don't wanna ruin your plan But if you got a man, try to lose him if you can 'Cause the girls real wild Throw their hands up high When you wanna come and kick it with a stand-up guy You don't really wanna let the chance go by 'Cause you ain't been seen with a man so fly And with friends so fly I can go fly Private, 'cause I handle my B.I. They call me Candle Guy (why?) Simply 'cause I am on fire I hate to have to cancel my vacation so you can't deny I'm patient, but I ain't gon' try You don't come, I ain't gon' die Hold up, what you mean, you can't go? Why? Me and your boyfriend we ain't no tie You say you wanna kick it when I ain't so high? Man Well, baby it's obvious that I ain't your guy I ain't gon' lie, I'll fill your space And forget your face, I swear I will St. Barths, Anguilla anywhere I chill Just bring with me any pair, I will I can see us holding hands Walking on the beach, our toes in the sand I can see us on the countryside Sitting on the grass, laying side by side You could be my baby, let me make you my lady Girl, you amaze me Ain't gotta do nothing crazy See, all I want you to do is be my love (Love) My love (Love) My love (Love) Ain't another woman that can take your spot, my love (Love) My love (Love) My love (Love) Ain't another woman that can take your spot, my love Girl My love My love"""
62,Shake That,Eminem Featuring Nate Dogg,2006,https://www.azlyrics.com/lyrics/eminem/shakethat.html,"""Woo! Shady, Aftermath (Look at that bitch!) (Holy shit, hey!) There she go, shakin' that ass on the flo' Bumpin' and grindin' that pole The way she's grindin' that pole I think I'm losin' control Get buzzed, get drunk, get crunk, get fucked up Hit the strip club, don't forget ones, get your dick rubbed Get fucked, get sucked, get wasted, shit-faceted Pasted, plastered â puke, drink up Get a new drink, hit the bathroom sink, throw up Wipe your shoe clean, got a routine goin' Still got a few chunks on them shoe strings showin' I was dehydrated 'til the beat vibrated I was revived as soon as this bitch gyrated Them hips and licked them lips, and that was it I had to get Nate Dogg here to sing some shit Two to the one, from the one to the three I like good pussy and I like good tree Smoke so much weed, you wouldn't believe And I get mo' ass than a toilet seat Three to the one, from the one to the three I met a bad bitch last night in the D Let me tell you how I made her leave with me: Conversation and Hennessy I've been to the motherfuckin' mountaintop Heard motherfuckers talk, seen 'em drop If I ain't got a weapon I'ma pick up a rock And when I bust yo' ass I'm gon' continue to rock Get your ass off the wall with your two left feet It's real easy, just follow the beat Don't let that fine girl pass you by Look real close 'cause strobe lights lie We 'bout to have a party (Turn the music up) Let's get it started (Go 'head and shake your butt) I'm lookin' fo' a girl with a body and a sexy strut Wanna get it poppin', baby? Step right up Some girls, they act retarded Some girls are 'bout it, 'bout it I'm lookin' fo' a girl that will do whatever the fuck I say, every day she be givin' it up (Now) Shake that ass for me, shake that ass for me Come on, girl, shake that ass for me, shake that ass for me Oh, girl, shake that ass for me, shake that ass for me Come on, girl, shake that ass for me, shake that ass for me I'm a menace, a dentist, an oral hygienist Open your mouth for about four or five minutes Take a little bit of this fluoride rin-inse Swish, but don't spit it; swallow it and now finish Yeah, me and Nate D-O Double-G Lookin' for a couple bitches with some double D's Pop a little champagne and a couple E's Slip it in her bubbly, we finna, finna We 'bout have a party (Turn the music up) Let's get it started (Go 'head and shake your butt) I'm lookin' fo' a girl I can fuck in my Hummer truck Apple Bottom jeans and a big ol' slut Some girls, they act retarded (Man, I told you!) Some girls are 'bout it, 'bout it I want a bitch to sit at the crib with no panties on Knows that she can, but she won't say no (Now) Look at this lady all in front of me, sexy as can be Tonight I want a slut, would you be mine? Heard you was freaky from a friend of mine Now, I hope you don't get mad at me But I told Nate you was a freak He said he wants a slut, hope you don't mind I told him how you like it from behind (Now) Shake that ass for me, shake that ass for me Come on, girl, shake that ass for me, shake that ass for me Oh, girl, shake that ass for me, shake that ass for me Come on, girl, shake that ass for me, shake that ass for me We 'bout to have a party (Turn the music up) Let's get it started (Go 'head and shake your butt) I'm lookin' fo' a girl with a body and a sexy strut Wanna get it poppin', baby? Step right up Some girls, they act retarded Some girls are 'bout it, 'bout it I'm lookin' fo' a girl that will do whatever the fuck I say, every day she be givin' it up There she go, shakin' that ass on the flo' Bumpin' and grindin' that pole The way she's grindin' that pole I think I'm losin' control God! Come on I ain't leavin' without you, bitch! Comin' home with me! And my boy, and his boy â and his boy, and his girl Ha-ha, Nate Dogg!"""
63,Pullin' Me Back,Chingy Featuring Tyrese,2006,https://www.azlyrics.com/lyrics/chingy/pullinmeback.html,"""[Chorus:] Every time I try to leave Something keeps pulling me back, me back Telling me I need you in my life Every time I try to go Something keeps telling me that, me that Everything's gonna be alright Every time I try to leave Something keeps pulling me back, me back Telling me I need you in my life It was meant to be You were meant for me So that means we gotta make it work [Verse 1] It was all good at first, Spending money, going shopping Eating at the finest restaurants And then from club hopping She was right thurr with me bottle popping living that life She just didn't understand my lifestyle and that I ain't like We didn't have a worry in the world, got you diamonds got you pearls But I can't help it if Ching-A-Ling been attracting all the girls Baby I'm a superstar and that come with it You got a good nigga on the side, you better run with it, Even though I'm on the road doing shows, I make time for me and her, relationship to grow They tell me don't trust a woman in this industry But she not any woman, more like a sacred friend to me Plus, when I'm outta town, always think of her Might conversate with some chicks, but no one come above her, (Uh) I thought I was your man Guess you ain't understand, N now I'm sitting here, looking crazy like Damn! [Chorus] [Verse 2] Walk in the house from hard work, my head hurts, Instead of arguing, can I have dinner with some dessert (uh uh)? She's talking 'bout this phone number she found, Hey, give me time to put my bags down, She's straight up, clowned Before we end up fighting, let me leave, I'm exhausted and this hurr, I don't need Now I'm with the fellas riding and drinking She's blowing my two way up but I need some time for thinking (Yeah) I wanna go back, but something saying naaaw Give her some space and the next day I might call What should I do? Look, let me ask you all Should I stand tall, or let this relationship fall? I ain't down on with having my feelings crushed But it happens sometimes Either love it or give it up I thought I was your man Guess you ain't understand And now I'm sittin' here looking crazy like Damn! [Chorus] [JD:] Chingy holla at them again !! [Verse 3] To all the fellas know you feel me, if you ever had a woman, Good times led to bad times and you ain't see it coming, Tried your best to make her happy, But it wasn't enough, 'Cause mama told me in relationship the road gets rough And I ain't the one to have my head down Weak and stressed out As bad as it hurts I gotta move to the next route (Uh) I thought I was her man Guess she ain't understand N now she's sittin' hurr looking crazy like Damn! [Chorus]"""
64,Bossy,Kelis Featuring Too $hort,2006,https://www.azlyrics.com/lyrics/kelis/bossy.html,"""[Kelis' introduction:] [Laughter] Hey ya. You don't have to love me You don't even have to like me But you will respect me You know why? Cuz I'm a boss! Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch that beat go... [Chorus - Kelis:] I'm bossy I'm the first girl to scream on a track I switched up the beat of the drum That's right, I brought all the boys to the yard And that's right, I'm the one that's tattooed on his arm I'm bossy I'm the bitch you love to hate I'm the chick that's raised the stake I told young stunna he should switch to Bape I'm back with an 808 'cause I'm bossy Ooh, lemme slow it down for ya so you can catch the flow (catch the flow) Screw it up make it go extra slow (extra slow) Real girls get down on the flo' (on the flo' get down, on the flo') Ooh, I gave you a taste you want some more (touch down) On it like a pro I ride the beat like a bicycle, I'm icy cold Ooh, from the 6-4 hoppers up in crenshaw The money making playas up in Harlem Don't want no problem We gon' keep it bumping while the 808 is jumping Diamonds on my neck, di-diamonds on my grill Diamonds on my neck, di-diamonds on my grill [Chorus - Kelis] Ooh, (I bet, I bet) I bet cha neva heard it like this before (this before) My baby be cruising them phantom doors (phantom doors) Got the bar popping this that you can't afford (can't afford) Ooh, I'm drinking, blasting the crowds, it's all smoking All the while I'm all open Me and my girls we stay fly and we love to stay high Ooh, from the 6-4 hoppers up in crenshaw To the money making playas up in Harlem Don't want no problems We gon' keep it bumping while the 808 is jumping Diamonds on my neck, di-diamonds on my grill Diamonds on my neck, di-diamonds on my grill [Chorus - Kelis] [Too $hort] It's 'bout time that she get with me Can't stop staring, she's fine and she's pretty Damn girl, don't hurt 'em If niggas don't get back, you gon' work 'em Put your mack down, I know your background What chu want girl, you getting mad now That's how you do it, huh? Well I'm the coolest one In fact, it's in the back bring 'em to the front (bitch) Tell that man you's a boss, bitch Make some noise, raise your hand if you's a boss, bitch I don't think he understands you's a boss, bitch Get some help if you can 'cause he lost it Ain't no refunds, she spent the cash mayne In your Benz with her friends in the fast lane Flossing, you say """"How much it cost me?"""" About a million dollars playa, she's bossy [Chorus - Kelis] Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh..."""
65,Chain Hang Low,Jibbs,2006,https://www.azlyrics.com/lyrics/jibbs/chainhanglow.html,"""[Kids] Beasta! Do your chain hang low Do it wobble to the flo' Do it shine in the light Is it platinum, Is it gold Could you throw it over ya shoulda If ya hot, it make ya cold Do your chain hang low [Jibbs] [Hook] Is that your chain!? Bout 24 inches is how low I let it hang Hop out the ride n let the diamonds smoke off the range Just by the chain you can tell the big kid do his thang You know the name! Is that your chain!? Bout 24 inches is how low I let it hang Hop out the ride n let the diamonds smoke off the range Just by the chain you can tell the big kid do his thang I'm off the chain! [Verse 1] Yeah, yeah, yeah, yeah I'm hot kid Chains so low you would think that diamonds never stop it And it's funny cause you could never stop it A bunch of rocks on my hand n I ain't even on the block yet Show em white gold sorta hold em like my tims And a chain hang 24 inches like the rims Diamonds all blown up yeah sorta like a pimp So when I like hit the ice It starts glistening off the tims (off the tims) My chain hang All it do is blang blang Half blue, half red Like my diamonds gang bang And don't even think We on the same thing Charms so heavy they couldn't lift it till the crane came [Chorus] Do your chain hang low Do it wobble to the flo' Do it shine in the light Is it platinum, Is it gold Could you throw it over ya shoulda If ya hot, it make ya cold Do your chain hang low Do your chain hang low Do it wobble to the flo' Do it shine in the light Is it platinum, is it gold? Could you throw it over ya shoulda? If ya hot, it make ya cold Do your chain hang low [Verse 2] Yeah, yeah, yeah, yeah I'm so icy (do yo chain) My trunk so heavy that my neck don't like me (do yo chain) Go n no no no is not a game kid (do yo chain) Cause I throw my chain in the crowd (do do do do do do yo chain) Like game B Is nothing Diamonds is nothing to me (do yo chain) Especially when I'm dressing up It's just a button to me Bling! (could you throw it over yo shoulda) and not to mention my teeth Cause they color coordinated Complimenting the teeth Oh bra (boy) dats! So check out my swag Diamonds red, white, n blue like the American flag Boy (do yo chain) is so colorful N see I got that nice screen My money spend on jewels I call it my ice cream (chain, chain, chain, chain) My music give you black eye Cuz of the beating They think I am a mutant The way a boy is beasting (chain, chain, chain, chain) I stay when n sometime you call it cheating Yeah, my boys always around Like it's a mee-ting Is that your (do yo chain) chain!? Bout 24 inches is how low I let it hang (do yo chain) Hop out the ride n let the diamonds smoke off the range (do yo chain) Just by the chain you can tell the big kid do his thang (do yo chain) You know the name! (do do do do do do yo chain) Is that your chain!? Bout 24 inches is how low I let it hang (do yo chain) Hop out the ride n let the diamonds smoke off the range (do yo chain) Just by the chain you can tell the big kid do his thang (do yo chain) I'm off the chain! (do do do do do do yo chain) Do your chain hang low Do it wobble to the flo' Do it shine in the light Is it platinum, Is it gold Could you throw it over ya shoulda If ya hot, it make ya cold Do your chain hang low Do your chain hang low Do it wobble to the flo' Do it shine in the light Is it platinum, Is it gold Could you throw it over ya shoulda If ya hot, it make ya cold Do your chain hang low"""
66,Smack That,Akon Featuring Eminem,2006,https://www.azlyrics.com/lyrics/akon/smackthat.html,"""[Eminem:] Shady [Akon:] Konvict, Upfront Akon, Slim Shady I see the one, could she be that lady? Ay I feel you creepin', I can see it from my shadow Wanna jump up in my Lamborghini Gallardo? Maybe go to my place and just kick it like Tae Bo? And possibly bend you over? Look back and watch me smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore Smack that, oh-oh-oh-oh-oh Smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore Smack that, oh-oh-oh-oh-oh Upfront style, ready to attack now Pull in the parking lot slow with the 'Lac down Konvict's got the whole thing packed now Step in the club, the wardrobe intact now I feel it, dawnin' cracked now Ooh, I see it dull and backed now I'ma call her, then I put the mack down Money no problem, pocket full of that now I feel you creepin', I can see it from my shadow Wanna jump up in my Lamborghini Gallardo? Maybe go to my place and just kick it like Tae Bo? And possibly bend you over? Look back and watch me smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore Smack that, oh-oh-oh-oh-oh Smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore Smack that, oh-oh-oh-oh-oh [Eminem:] Oh, looks like another club banger They better hang on when they throw this thang on Get a little drink on, they gon' flip For this Akon shit, you can bank on it Pedicure, manicure, kitty-cat claws The way she climbs up and down them poles Lookin' like one of them Putty-Cat Dolls Tryin' to hold my woodie back through my drawers Steps off stage, didn't think I saw her Creeps up behind me, and she's like """"You'reâ"""" I'm like, """"I know, let's cut to the chase No time to waste, back to my place"""" Plus from the club to the crib's like a mile away Or more like a palace, shall I say And plus, I got a pal if your gal is game In fact, he's the one singin' the song that's playin' (Akon!) [Akon:] I feel you creepin', I can see it from my shadow (My shadow) Wanna jump up in my Lamborghini Gallardo? Maybe go to my place and just kick it like Tae Bo? (Like Tae Bo?) And possibly bend you over? (Ooh, yeah) Look back and watch me smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore Smack that, oh-oh-oh-oh-oh Smack that, all on the floor Smack that, give me some more (Yeah) Smack that, 'til you get sore Smack that, oh-oh-oh-oh-oh (Yeah, yeah) Eminem's rollin', D and 'em rollin' Bu and all marvelous, them rollin' Women just ho-in', big booty rollin' Soon, I'll be all in them and throwin' D (D) Hittin' no less than three (Three) Block wheel style like whee (Whee) Girl, I can tell you want me, 'cause lately I feel you creepin', I can see it from my shadow (Yeah, my shadow) Wanna jump up in my Lamborghini Gallardo? Maybe go to my place and just kick it like Tae Bo? (Like Tae Bo?) And possibly bend you over? (Ooh, yeah) Look back and watch me smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore Smack that, oh-oh-oh-oh-oh Smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore Smack that, oh-oh-oh-oh-oh"""
67,One Wish,Ray J,2006,https://www.azlyrics.com/lyrics/rayj/onewish.html,"""Damn baby Just don't understand where we went wrong I gave you my heart I gave you my soul I gave you... As a matter of fact I was the one who said I love you first It was about eight years ago, don't act like you don't know We were sittin' at home in your mama's livin' room Cause, we couldn't be alone See your mama knew I was something else, she knew how I felt Back then we were in school; and that's your favourite excuse Growin' up I was a fool; and I can't lie I'm missing you Listen and don't trip I think I need a bottle with a genie in it Here's my wish list First one, I would create a heart changing love Second one, I'll take yours and fill it all up Third one, but I donât need a lot of wishes cause Iâll be okay if I get one If I had one wish, we would be best friends Love would never end, it would just begin If I had one wish, you would be my boo Promise to love you, trust me I'll trust you If I had one wish, we would run away Making love all day, have us a baby If I had one wish, Iâd make you my whole life And youâd be my wife, make it right this time If I had one wish One wish, one wish, one wish One wish, one wish, one wish One wish, one wish, one wish One wish, one wish, one wish Now tell me is this the only way I can get you right back in If so then searchin' Iâll go, then I can have you for sho Then youâll be loving me, holding me, kissing me So girl donât tell me what Iâm feeling is make believe I swear if I lose a second chance with you I wouldnât know what to do Iâd probably check myself into some kind of clinic I couldnât be alone because without you Iâm sick Hereâs my wish list First one, I would create a heart changing love Second one, I'll take yours and fill it all up Third one, but I donât need a lot of wishes cause Iâll be okay if I get one If I had one wish, we would be best friends Love would never end, it would just begin If I had one wish, you would be my boo Promise to love you, trust me I'll trust you If I had one wish, we would run away Making love all day, have us a baby If I had one wish, Iâd make you my whole life And youâd be my wife, make it right this time If I had one wish I donât even know how we ended upon this road And, even though we are grown, Girl I just want you to know If I had one wish, we would be best friends Love would never end, it would just begin If I had one wish, you would be my boo Promise to love you, trust me I'll trust you If I had one wish, we would run away Making love all day, have us a baby If I had one wish, Iâd make you my whole life And youâd be my wife, make it right this time"""
68,"Sugar, We're Goin' Down",Fall Out Boy,2006,https://www.azlyrics.com/lyrics/youmeatsix/sugarweregoindown.html,"""Am I more than you bargained for yet I've been dying to tell you anything you want to hear Cause that's just who I am this week Lie in the grass, next to the mausoleum I'm just a notch in your bedpost But you're just a line in a song (A notch in your bedpost, but you're just a line in a song) Drop a heart, break a name We're always sleeping in, and sleeping for the wrong team We're going down, down in an earlier round And Sugar, we're going down swinging I'll be your number one with a bullet A loaded God complex, cock it and pull it [x2] Is this more than you bargained for yet Oh don't mind me I'm watching you two from the closet Wishing to be the friction in your jeans Isn't it messed up how I'm just dying to be him I'm just a notch in your bedpost But you're just a line in a song (Notch in your bedpost, but you're just a line in a song) Drop a heart, break a name We're always sleeping in, and sleeping for the wrong team We're going down, down in an earlier round And Sugar, we're going down swinging I'll be your number one with a bullet A loaded God complex, cock it and pull it [x2] Down, down in an earlier round And Sugar, we're going down swinging I'll be your number one with a bullet A loaded God complex, cock it and pull it We're going down, down in an earlier round (Take aim at myself) (Down, down in an earlier round) And Sugar, we're going down swinging (Take back what you said) (Down, down in an earlier round) I'll be your number one with a bullet (Take aim at myself) (Down, down in an earlier round) A loaded God complex, cock it and pull it We're going down, down (down, down) Down, down (down, down) We're going down, down (down, down) A loaded God complex, cock it and pull it We're going down, down in an earlier round (Take aim at myself) And Sugar, we're going down swinging (Take back what you said) I'll be your number one with a bullet (Take aim at myself) A loaded God complex, cock it and pull it"""
